"Title,Company,Location,Job Type,Date Posted Category,Date Posted,Skills Required,Experience Required,Experience Categeory"
"Data Analyst,Wipro,Hyderabad,On-Site,2-4 weeks,2025-07-20,""data analysis,software testing,process optimization,functional design,technical design,erp,project management,gap analysis"",8-10 Yrs,Senior-Level"
"Data Analyst,Hitachi Digital Services,Hyderabad,On-Site,2-4 weeks,2025-07-20,""communication skillsbusiness requirements,data analysis,analytical,time management,statistics,sql,Analytics,Management"",2-5 Yrs,Mid-Level"
"Data Analyst - L3,Wipro,Hyderabad,On-Site,2-4 weeks,2025-07-20,""data analysis,data mining,business analytics,dashboards,network operations,python,data validation,data warehousing"",3-5 Yrs,Mid-Level"
"Data Analysts,Icare Academy Hyderabad,Hyderabad,On-Site,2-4 weeks,2025-07-20,""analytics reporting,Automation,Data validation,C,Sales,Business analytics,Management,CSAT"",1-4 Yrs,Entry-Level"
"Data Analyst (Tableau+Alteryx),Biz Tecno,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""hive,python,charts,data analysis,scikit-learn,data manipulation,mathematics,power bi"",4-9 Yrs,Mid-Level"
"Data Analyst (On-going Contract),The Lifetime Value Co,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Automation,Data analysis,Manager Quality Assurance,Data modeling,Analytical,Javascript,Data collection,Scripting"",1-4 Yrs,Entry-Level"
"Data Modelling + Data Analyst + Python,Virtusa,Hyderabad,On-Site,2-4 weeks,2025-08-03,""python,data analysis,relational databases,sql,data modeling,bi,power bi,business analysis"",5-10 Yrs,Mid-Level"
"Data Modelling + Data Analyst + Python -T2 /Hyd,Virtusa,Hyderabad,On-Site,2-4 weeks,2025-08-03,""python,data analysis,relational databases,sql,data modeling,bi,power bi,business analysis"",8-13 Yrs,Senior-Level"
"Data Analyst,Virtusa,Hyderabad,On-Site,2-4 weeks,2025-08-03,""hive,sql,spark,hadoop,python,continuous integration,scala,bi"",7-12 Yrs,Senior-Level"
"Cybersecurity Data Analyst,Stack Digital,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-08-03,""Computer science,Data analysis,Data modeling,Analytical,Data quality,data visualization,VMS,Performance improvement"",4-7 Yrs,Mid-Level"
"Exciting Data Analysts,Digital Solution Tech,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-08-03,""Procurement,Computer science,Construction,Excel,Analytical,power bi,Data quality,Data Analyst"",1-3 Yrs,Entry-Level"
"Data Analyst,Growtharc Technologies,""Hyderabad, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Root cause analysis,Excel,Sales operations,Agile scrum,Business Analyst,Business Data Analyst,Supply chain operations,Corporate finance"",8-13 Yrs,Senior-Level"
"Data Analyst,Awesome Analytics,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""excel,macros,data analysis,vba,mis,advanced excel,msbi"",1-4 Yrs,Entry-Level"
"Site Data Analyst,Apraava Renewable Energy,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Warehouse,Project implementation,Compliance,Gap analysis,Data Analyst,SCM,Functionality testing,HSSE"",2-5 Yrs,Mid-Level"
"Data Analyst,Webkit24,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""excel,tableau,gcp,data integration tools,power bi,aws,communication skills,Bi"",4-7 Yrs,Mid-Level"
"Payer Data Analyst,Star4rall It Solutions,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Health insurance,Data analysis,Claims,Project estimation,Excel,Pharma,Agile,Healthcare"",3-7 Yrs,Mid-Level"
"Data Analyst,Mindpeers,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""python,data analysis,design development,sas,mathematics,data mining,spss,javascript"",1-3 Yrs,Entry-Level"
"Programmer / Data Analyst,Indo Fuji Information Technologies,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Training,Business Analyst,Quality check,Programming,Data Analyst,Research,Troubleshooting,Testing"",3-6 Yrs,Mid-Level"
"Data Analyst,Precise Virtual Team,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Data analysis,Web technologies,Analytical,Book Keeping,Data Analyst,Web designing,SEO,Digital marketing"",3-6 Yrs,Mid-Level"
"Online Data Analyst,Carnivore Style,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Computer science,Hospitality,Data analysis,Google Analytics,Web analytics,Social media,E-commerce,Data Analyst"",1-6 Yrs,Entry-Level"
"Data Analyst,Piwheel,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Computer science,Health insurance,Data analysis,Automation,Development Manager,Analytical,Market intelligence,Operations"",5-10 Yrs,Mid-Level"
"Data Analyst,Tech Stalwart Solution,""Hyderabad, Kolkata, Mumbai, New Delhi, Pune, Chennai, Bengaluru"",On-Site,2-4 weeks,2025-07-20,""Data analysis,SCALA,Data Analyst,SQL,Python,Analysis,Data"",6-9 Yrs,Senior-Level"
"Procurement Data Analyst,NOVARTIS,Hyderabad,On-Site,2-4 weeks,2025-08-03,""Procurement,Data analysis,Supply chain management,Change management,Automation,Operations Manager,SAP,Risk management"",2-8 Yrs,Mid-Level"
"Data Analyst,Sonata Software,Hyderabad,On-Site,2-4 weeks,2025-08-03,""Data Analysis,PLSQL,SQL,SAS,Data Mapping,Analysis,Mapping,Data"",5-10 Yrs,Mid-Level"
"Data Analyst,NOVARTIS,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Procurement,Supply chain,Data migration,Data modeling,Pharma,Agile,Data quality,Data Analyst"",2-4 Yrs,Mid-Level"
"Data Analyst-WFO-Hyderabad,Reycruit,Hyderabad,On-Site,2-4 weeks,2025-07-20,""RDBMS,Data Analysis,Python,Data Management,Data Analytics,Data,Analysis,Analytics"",2-3 Yrs,Mid-Level"
"Data Analyst,Hanker Systems (india),Hyderabad,On-Site,2-4 weeks,2025-08-03,""Python,SQL,data analysis,Data Analyst,AWS Cloud,Athena,Redshift,Amazon Redshift"",3-5 Yrs,Mid-Level"
"Data Analyst,Orbcomm Technologies,Hyderabad,On-Site,2-4 weeks,2025-07-27,""Unix,C++,ERP,MS SQL,Shell scripting,Javascript,PHP,Perl"",3-7 Yrs,Mid-Level"
"Data Analyst,Suhan Business Solutions,Remote,Remote,2-4 weeks,2025-07-27,""Data Operations,Healthcare,S3,Power Bi,CPT,Sla Compliance,LOINC,Mapping"",8-12 Yrs,Senior-Level"
"Data Analyst,Ahoi Technology Recruitment Agency,""Hyderabad, Mumbai, New Delhi, Pune, Chennai"",On-Site,2-4 weeks,2025-07-20,""audio visual,Computer science,Computer hardware,Helpdesk,Remote desktop,Active directory,Windows,microsoft"",1-2 Yrs,Entry-Level"
"Data Analyst,Ashoka Builders,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Logistic regression,Data analysis,Automation,Neural networks,Analytical,Product planning,Predictive modeling,Forecasting"",1-2 Yrs,Entry-Level"
"Data Analyst,Storable,Hyderabad,On-Site,2-4 weeks,2025-08-03,""Computer science,Product management,Data analysis,Google Analytics,Statistical analysis,Product innovation,Analytical,data visualization"",5-10 Yrs,Mid-Level"
"Data Analyst,Jade Global,""Hyderabad, Kolkata, Pune"",On-Site,2-4 weeks,2025-08-03,""snowflake,data analysis,data modeling,data visualization,etl,python,charts,software testing"",2-6 Yrs,Mid-Level"
"Data Analyst,Proclink,""Hyderabad, Ahmedabad"",On-Site,2-4 weeks,2025-07-20,""Solution architecture,SAS,Analytical,Machine learning,Programming,Predictive modeling,Analytics,Financial services"",4-8 Yrs,Mid-Level"
"Data Analyst,Reuters,""Hyderabad, Mumbai"",On-Site,2-4 weeks,2025-07-20,""Career development,Data analysis,Business objects,Business analytics,Consulting,Financial planning,Customer support,Forecasting"",3-8 Yrs,Mid-Level"
"Data Analyst,Arting Digital,Hyderabad,On-Site,2-4 weeks,2025-07-20,""IT services,Computer science,Data analysis,Statistical analysis,data manipulation,Data Analyst,data visualization,Product marketing"",2-7 Yrs,Mid-Level"
"Reliability Data Analyst,Pinnacle Art,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Mining,Technical writing,Fixed assets,Database management,Management systems,Engineering projects,Data Analyst,MS Office"",3-8 Yrs,Mid-Level"
"Data Analyst,Zeta Global,Hyderabad,On-Site,2-4 weeks,2025-07-20,""SAN,Automation,SAP,Campaign management,HTML,Oracle,Digital marketing,SSIS"",5-7 Yrs,Mid-Level"
"Data Analyst,Mid Source Tech,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Data analysis,Data modeling,Coding,Process improvement,data governance,Linguistics,Market research,HR"",2-5 Yrs,Mid-Level"
"Data Analyst,Response Informatics,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Product pricing,Clinical operations,Wellness,Health management,Actuarial,healthcare analytics,Continuous improvement,SQL"",1-4 Yrs,Entry-Level"
"Data Analyst,Invest4edu,""Hyderabad, Indore"",On-Site,2-4 weeks,2025-07-20,""HTML,Data Analyst,Windows,Data analysis,Data,Microsoft Windows"",1-3 Yrs,Entry-Level"
"Presales Data Analyst,Dilytics,Hyderabad,On-Site,2-4 weeks,2025-07-20,""IT services,Performance management,Data Analyst,Oracle,Business intelligence,MS Office,microsoft,Powerpoint"",1-10 Yrs,Entry-Level"
"Data Analyst,MR Chemie,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Data analysis,Automation,Javascript,HTML,Data mining,SQL,Business operations,Data extraction"",2-5 Yrs,Mid-Level"
"Data Analyst,Apollo TeleHealth,Hyderabad,On-Site,2-4 weeks,2025-07-20,""MySQL,Data Analyst,Python,Data analysis,Data"",3-8 Yrs,Mid-Level"
"Data Analyst,P99soft,Hyderabad,On-Site,2-4 weeks,2025-07-20,""IT services,Computer science,Data analysis,Automation,Analytical,Data collection,Business intelligence,Operations"",3-8 Yrs,Mid-Level"
"Data Analyst,Farmrobo Technologies,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Data Analyst,Data analysis,Data"",1-5 Yrs,Entry-Level"
"Data Analyst,Complete Open Source Solutions (COSS),Hyderabad,On-Site,2-4 weeks,2025-07-20,""Redhat,IT training,Data analysis,IT Analyst,devops,IT infrastructure management,Infrastructure,Deployment"",3-5 Yrs,Mid-Level"
"Data Analyst III,Crunchyroll,Hyderabad,On-Site,2-4 weeks,2025-07-20,""Data analysis,Automation,Kaizen,Process improvement,Business analytics,Data quality,Business intelligence,Operations"",5-10 Yrs,Mid-Level"
